position,driver_number,number_of_laps,dnf,dns,dsq,duration,gap_to_leader,meeting_key,session_key,points
8.0,14,16.0,False,False,False,"[103.789, 102.976, 103.01]","[0.969, 0.559, 1.313]",1207,9278,
9.0,18,17.0,False,False,False,"[103.879, 103.375, 103.064]","[1.059, 0.958, 1.367]",1207,9278,
10.0,4,12.0,False,False,False,"[103.938, 103.395, None]","[1.118, 0.978, None]",1207,9278,
11.0,81,12.0,False,False,False,"[104.179, 103.427, None]","[1.359, 1.01, None]",1207,9278,
12.0,27,12.0,False,False,False,"[104.843, 103.806, None]","[2.023, 1.389, None]",1207,9278,
13.0,31,11.0,False,False,False,"[104.433, 104.088, None]","[1.613, 1.671, None]",1207,9278,
14.0,20,11.0,False,False,False,"[104.101, 104.332, None]","[1.281, 1.915, None]",1207,9278,
15.0,2,6.0,False,False,False,"[104.042, None, None]","[1.222, None, None]",1207,9278,
16.0,24,6.0,False,False,False,"[105.177, None, None]","[2.357, None, None]",1207,9278,
17.0,77,6.0,False,False,False,"[105.352, None, None]","[2.532, None, None]",1207,9278,
18.0,22,6.0,False,False,False,"[105.436, None, None]","[2.616, None, None]",1207,9278,
19.0,10,3.0,False,False,False,"[106.951, None, None]","[4.131, None, None]",1207,9278,
20.0,21,6.0,False,False,False,"[108.18, None, None]","[5.36, None, None]",1207,9278,
1.0,63,18.0,False,False,False,90.125,0,1208,9071,
2.0,44,24.0,False,False,False,90.337,0.212,1208,9071,
3.0,16,23.0,False,False,False,90.449,0.324,1208,9071,
4.0,1,22.0,False,False,False,90.549,0.424,1208,9071,
5.0,55,23.0,False,False,False,90.724,0.599,1208,9071,
6.0,10,20.0,False,False,False,91.104,0.979,1208,9071,
7.0,14,24.0,False,False,False,91.231,1.106,1208,9071,
8.0,18,24.0,False,False,False,91.337,1.212,1208,9071,
9.0,27,14.0,False,False,False,91.392,1.267,1208,9071,
10.0,31,27.0,False,False,False,91.542,1.417,1208,9071,
11.0,11,22.0,False,False,False,91.566,1.441,1208,9071,
12.0,81,24.0,False,False,False,91.81,1.685,1208,9071,
13.0,20,25.0,False,False,False,91.853,1.728,1208,9071,
14.0,77,24.0,False,False,False,91.902,1.777,1208,9071,
15.0,23,25.0,False,False,False,91.903,1.778,1208,9071,
16.0,4,23.0,False,False,False,91.997,1.872,1208,9071,
17.0,24,22.0,False,False,False,92.134,2.009,1208,9071,
18.0,22,28.0,False,False,False,92.169,2.044,1208,9071,
19.0,2,27.0,False,False,False,92.619,2.494,1208,9071,
20.0,21,10.0,False,False,False,94.637,4.512,1208,9071,
1.0,1,23.0,False,False,False,87.93,0,1208,9072,
2.0,55,26.0,False,False,False,88.315,0.385,1208,9072,
3.0,16,20.0,False,False,False,88.398,0.468,1208,9072,
4.0,11,24.0,False,False,False,88.419,0.489,1208,9072,
5.0,14,25.0,False,False,False,88.66,0.73,1208,9072,
6.0,4,24.0,False,False,False,88.741,0.811,1208,9072,
7.0,44,23.0,False,False,False,88.858,0.928,1208,9072,
8.0,18,23.0,False,False,False,88.93,1.0,1208,9072,
9.0,31,25.0,False,False,False,88.937,1.007,1208,9072,
10.0,23,26.0,False,False,False,89.046,1.116,1208,9072,
11.0,10,22.0,False,False,False,89.098,1.168,1208,9072,
12.0,20,22.0,False,False,False,89.171,1.241,1208,9072,
13.0,24,27.0,False,False,False,89.181,1.251,1208,9072,
14.0,77,26.0,False,False,False,89.189,1.259,1208,9072,
15.0,63,21.0,False,False,False,89.216,1.286,1208,9072,
16.0,81,24.0,False,False,False,89.339,1.409,1208,9072,
17.0,27,22.0,False,False,False,89.393,1.463,1208,9072,
18.0,22,25.0,False,False,False,89.613,1.683,1208,9072,
19.0,21,25.0,False,False,False,89.928,1.998,1208,9072,
20.0,2,27.0,False,False,False,90.038,2.108,1208,9072,
1.0,1,18.0,False,False,False,87.535,0,1208,9073,
2.0,16,26.0,False,False,False,87.941,0.406,1208,9073,
3.0,11,22.0,False,False,False,88.05,0.515,1208,9073,
4.0,55,27.0,False,False,False,88.125,0.59,1208,9073,
5.0,31,25.0,False,False,False,88.407,0.872,1208,9073,
6.0,10,24.0,False,False,False,88.428,0.893,1208,9073,
7.0,77,19.0,False,False,False,88.456,0.921,1208,9073,
8.0,27,16.0,False,False,False,88.497,0.962,1208,9073,
9.0,23,20.0,False,False,False,88.561,1.026,1208,9073,
10.0,63,20.0,False,False,False,88.606,1.071,1208,9073,
11.0,20,14.0,False,False,False,88.607,1.072,1208,9073,
12.0,14,24.0,False,False,False,88.618,1.083,1208,9073,
13.0,44,23.0,False,False,False,88.718,1.183,1208,9073,
14.0,18,24.0,False,False,False,88.723,1.188,1208,9073,
15.0,24,19.0,False,False,False,89.074,1.539,1208,9073,
16.0,22,20.0,False,False,False,89.179,1.644,1208,9073,
17.0,2,20.0,False,False,False,89.264,1.729,1208,9073,
18.0,81,18.0,False,False,False,89.375,1.84,1208,9073,
19.0,4,18.0,False,False,False,89.401,1.866,1208,9073,
20.0,21,22.0,False,False,False,89.447,1.912,1208,9073,
1.0,11,20.0,False,False,False,"[87.713, 87.328, 86.841]","[0.35, 0.514, 0.0]",1208,9074,
2.0,14,19.0,False,False,False,"[88.179, 87.097, 87.202]","[0.816, 0.283, 0.361]",1208,9074,
3.0,55,18.0,False,False,False,"[87.686, 87.148, 87.349]","[0.323, 0.334, 0.508]",1208,9074,
4.0,20,19.0,False,False,False,"[87.809, 87.673, 87.767]","[0.446, 0.859, 0.926]",1208,9074,
5.0,10,20.0,False,False,False,"[88.061, 87.612, 87.786]","[0.698, 0.798, 0.945]",1208,9074,
6.0,63,20.0,False,False,False,"[88.086, 87.743, 87.804]","[0.723, 0.929, 0.963]",1208,9074,
7.0,16,19.0,False,False,False,"[87.713, 86.964, 87.861]","[0.35, 0.15, 1.02]",1208,9074,
8.0,31,20.0,False,False,False,"[87.872, 87.444, 87.935]","[0.509, 0.63, 1.094]",1208,9074,
9.0,1,15.0,True,False,False,"[87.363, 86.814, None]","[0.0, 0.0, None]",1208,9074,
10.0,77,15.0,False,True,False,"[87.864, 87.564, None]","[0.501, 0.75, None]",1208,9074,
11.0,23,15.0,False,False,False,"[88.234, 87.795, None]","[0.871, 0.981, None]",1208,9074,
12.0,27,15.0,False,False,False,"[87.945, 87.903, None]","[0.582, 1.089, None]",1208,9074,
13.0,44,15.0,False,False,False,"[87.846, 87.975, None]","[0.483, 1.161, None]",1208,9074,
14.0,24,17.0,False,False,False,"[88.18, 88.091, None]","[0.817, 1.277, None]",1208,9074,
15.0,21,16.0,False,False,False,"[88.325, 88.395, None]","[0.962, 1.581, None]",1208,9074,
16.0,4,8.0,False,False,False,"[88.394, None, None]","[1.031, None, None]",1208,9074,
17.0,22,10.0,False,False,False,"[88.429, None, None]","[1.066, None, None]",1208,9074,
18.0,18,8.0,False,False,False,"[88.476, None, None]","[1.113, None, None]",1208,9074,
19.0,81,9.0,False,False,False,"[88.484, None, None]","[1.121, None, None]",1208,9074,
20.0,2,10.0,False,False,False,"[88.577, None, None]","[1.214, None, None]",1208,9074,
1.0,1,57.0,False,False,False,5258.241,0,1208,9078,26.0
2.0,11,57.0,False,False,False,5263.625,5.384,1208,9078,18.0
3.0,14,57.0,False,False,False,5284.546,26.305,1208,9078,15.0
4.0,63,57.0,False,False,False,5291.47,33.229,1208,9078,12.0
5.0,55,57.0,False,False,False,5300.752,42.511,1208,9078,10.0
6.0,44,57.0,False,False,False,5309.49,51.249,1208,9078,8.0
7.0,16,57.0,False,False,False,5311.229,52.988,1208,9078,6.0
8.0,10,57.0,False,False,False,5313.911,55.67,1208,9078,4.0
9.0,31,57.0,False,False,False,5316.364,58.123,1208,9078,2.0
10.0,20,57.0,False,False,False,5321.186,62.945,1208,9078,1.0
11.0,22,57.0,False,False,False,5322.55,64.309,1208,9078,0.0
12.0,18,57.0,False,False,False,5322.995,64.754,1208,9078,0.0
13.0,77,57.0,False,False,False,5329.878,71.637,1208,9078,0.0
14.0,23,57.0,False,False,False,5331.102,72.861,1208,9078,0.0
15.0,27,57.0,False,False,False,5333.191,74.95,1208,9078,0.0
16.0,24,57.0,False,False,False,5336.681,78.44,1208,9078,0.0
17.0,4,57.0,False,False,False,5345.958,87.717,1208,9078,0.0
18.0,21,57.0,False,False,False,5347.19,88.949,1208,9078,0.0
19.0,81,56.0,False,False,False,,+1 LAP,1208,9078,0.0
20.0,2,56.0,False,False,False,,+1 LAP,1208,9078,0.0
1.0,55,26.0,False,False,False,73.372,0,1210,9087,
2.0,14,28.0,False,False,False,73.71,0.338,1210,9087,
3.0,44,27.0,False,False,False,74.035,0.663,1210,9087,
4.0,11,27.0,False,False,False,74.038,0.666,1210,9087,
5.0,16,24.0,False,False,False,74.093,0.721,1210,9087,
6.0,1,26.0,False,False,False,74.244,0.872,1210,9087,
7.0,4,25.0,False,False,False,74.467,1.095,1210,9087,
8.0,31,29.0,False,False,False,74.585,1.213,1210,9087,
9.0,18,28.0,False,False,False,74.653,1.281,1210,9087,
10.0,23,32.0,False,False,False,74.666,1.294,1210,9087,
11.0,77,29.0,False,False,False,74.718,1.346,1210,9087,
12.0,20,29.0,False,False,False,74.725,1.353,1210,9087,
13.0,22,29.0,False,False,False,74.82,1.448,1210,9087,
14.0,10,30.0,False,False,False,74.866,1.494,1210,9087,
15.0,63,24.0,False,False,False,75.066,1.694,1210,9087,
16.0,21,33.0,False,False,False,75.083,1.711,1210,9087,
17.0,81,32.0,False,False,False,75.192,1.82,1210,9087,
18.0,2,30.0,False,False,False,75.557,2.185,1210,9087,
19.0,24,25.0,False,False,False,75.684,2.312,1210,9087,
20.0,27,17.0,False,False,False,75.785,2.413,1210,9087,
1.0,1,30.0,False,False,False,72.462,0,1210,9088,
2.0,16,33.0,False,False,False,72.527,0.065,1210,9088,
3.0,55,22.0,False,False,False,72.569,0.107,1210,9088,
4.0,14,32.0,False,False,False,72.682,0.22,1210,9088,
5.0,4,18.0,False,False,False,72.906,0.444,1210,9088,
6.0,44,29.0,False,False,False,72.96,0.498,1210,9088,
7.0,11,30.0,False,False,False,72.991,0.529,1210,9088,
8.0,77,33.0,False,False,False,73.05,0.588,1210,9088,
9.0,10,28.0,False,False,False,73.089,0.627,1210,9088,
10.0,31,30.0,False,False,False,73.162,0.7,1210,9088,
11.0,18,31.0,False,False,False,73.185,0.723,1210,9088,
12.0,63,32.0,False,False,False,73.191,0.729,1210,9088,
13.0,24,32.0,False,False,False,73.354,0.892,1210,9088,
14.0,20,28.0,False,False,False,73.457,0.995,1210,9088,
15.0,27,33.0,False,False,False,73.52,1.058,1210,9088,
16.0,22,22.0,False,False,False,73.641,1.179,1210,9088,
17.0,21,34.0,False,False,False,73.663,1.201,1210,9088,
18.0,81,30.0,False,False,False,73.673,1.211,1210,9088,
19.0,23,10.0,False,False,False,74.217,1.755,1210,9088,
20.0,2,33.0,False,False,False,74.238,1.776,1210,9088,
1.0,1,19.0,False,False,False,72.776,0,1210,9089,
2.0,11,24.0,False,False,False,72.849,0.073,1210,9089,
3.0,18,20.0,False,False,False,72.942,0.166,1210,9089,
4.0,55,20.0,False,False,False,73.261,0.485,1210,9089,
5.0,4,21.0,False,False,False,73.396,0.62,1210,9089,
6.0,10,24.0,False,False,False,73.453,0.677,1210,9089,
7.0,16,19.0,False,False,False,73.475,0.699,1210,9089,
8.0,44,17.0,False,False,False,73.486,0.71,1210,9089,
9.0,31,18.0,False,False,False,73.496,0.72,1210,9089,
10.0,77,20.0,False,False,False,73.521,0.745,1210,9089,
11.0,63,18.0,False,False,False,73.59,0.814,1210,9089,
12.0,20,13.0,False,False,False,73.624,0.848,1210,9089,
13.0,27,16.0,False,False,False,73.65,0.874,1210,9089,
14.0,14,18.0,False,False,False,73.697,0.921,1210,9089,
15.0,22,21.0,False,False,False,73.738,0.962,1210,9089,
16.0,24,20.0,False,False,False,73.772,0.996,1210,9089,
17.0,2,19.0,False,False,False,73.851,1.075,1210,9089,
18.0,23,23.0,False,False,False,73.93,1.154,1210,9089,
19.0,81,18.0,False,False,False,73.998,1.222,1210,9089,
20.0,21,24.0,False,False,False,74.187,1.411,1210,9089,
1.0,1,30.0,False,False,False,"[72.386, 71.908, 71.365]","[0.0, 0.0, 0.0]",1210,9090,
2.0,14,25.0,False,False,False,"[72.886, 72.107, 71.449]","[0.5, 0.199, 0.084]",1210,9090,
3.0,16,26.0,False,False,False,"[72.912, 72.103, 71.471]","[0.526, 0.195, 0.106]",1210,9090,
4.0,31,26.0,False,False,False,"[72.967, 72.248, 71.553]","[0.581, 0.34, 0.188]",1210,9090,
5.0,55,28.0,False,False,False,"[72.717, 72.21, 71.63]","[0.331, 0.302, 0.265]",1210,9090,
6.0,44,30.0,False,False,False,"[72.872, 72.156, 71.725]","[0.486, 0.248, 0.36]",1210,9090,
7.0,10,25.0,False,False,False,"[73.033, 72.169, 71.933]","[0.647, 0.261, 0.568]",1210,9090,
8.0,63,29.0,False,False,False,"[72.769, 72.151, 71.964]","[0.383, 0.243, 0.599]",1210,9090,
9.0,22,29.0,False,False,False,"[72.642, 72.249, 72.082]","[0.256, 0.341, 0.717]",1210,9090,
10.0,4,23.0,False,False,False,"[72.877, 72.377, 72.254]","[0.491, 0.469, 0.889]",1210,9090,
11.0,81,22.0,False,False,False,"[73.006, 72.395, None]","[0.62, 0.487, None]",1210,9090,
12.0,21,20.0,False,False,False,"[73.054, 72.428, None]","[0.668, 0.52, None]",1210,9090,
13.0,23,19.0,False,False,False,"[72.706, 72.527, None]","[0.32, 0.619, None]",1210,9090,
14.0,18,19.0,False,False,False,"[72.722, 72.623, None]","[0.336, 0.715, None]",1210,9090,
15.0,77,22.0,False,False,False,"[73.038, 72.625, None]","[0.652, 0.717, None]",1210,9090,
16.0,2,13.0,False,False,False,"[73.113, None, None]","[0.727, None, None]",1210,9090,
17.0,20,9.0,False,False,False,"[73.27, None, None]","[0.884, None, None]",1210,9090,
18.0,27,8.0,False,False,False,"[73.279, None, None]","[0.893, None, None]",1210,9090,
19.0,24,13.0,False,False,False,"[73.523, None, None]","[1.137, None, None]",1210,9090,
20.0,11,4.0,False,False,False,"[73.85, None, None]","[1.464, None, None]",1210,9090,
1.0,1,78.0,False,False,False,6531.98,0,1210,9094,25.0
2.0,14,78.0,False,False,False,6559.901,27.921,1210,9094,18.0
3.0,31,78.0,False,False,False,6568.97,36.99,1210,9094,15.0
4.0,44,78.0,False,False,False,6571.042,39.062,1210,9094,13.0
5.0,63,78.0,False,False,False,6588.264,56.284,1210,9094,10.0
6.0,16,78.0,False,False,False,6593.87,61.89,1210,9094,8.0
7.0,10,78.0,False,False,False,6594.342,62.362,1210,9094,6.0
8.0,55,78.0,False,False,False,6595.371,63.391,1210,9094,4.0
9.0,4,77.0,False,False,False,,+1 LAP,1210,9094,2.0
10.0,81,77.0,False,False,False,,+1 LAP,1210,9094,1.0
11.0,77,77.0,False,False,False,,+1 LAP,1210,9094,0.0
12.0,21,77.0,False,False,False,,+1 LAP,1210,9094,0.0
13.0,24,77.0,False,False,False,,+1 LAP,1210,9094,0.0
14.0,23,77.0,False,False,False,,+1 LAP,1210,9094,0.0
15.0,22,76.0,False,False,False,,+2 LAPS,1210,9094,0.0
16.0,11,76.0,False,False,False,,+2 LAPS,1210,9094,0.0
17.0,27,76.0,False,False,False,,+2 LAPS,1210,9094,0.0
18.0,2,76.0,False,False,False,,+2 LAPS,1210,9094,0.0
19.0,20,70.0,True,False,False,,,1210,9094,0.0
,18,53.0,True,False,False,,,1210,9094,0.0
1.0,1,32.0,False,False,False,74.606,0,1211,9095,
2.0,11,32.0,False,False,False,75.374,0.768,1211,9095,
3.0,31,28.0,False,False,False,75.418,0.812,1211,9095,
4.0,21,27.0,False,False,False,75.504,0.898,1211,9095,
5.0,10,27.0,False,False,False,75.545,0.939,1211,9095,
6.0,14,24.0,False,False,False,75.547,0.941,1211,9095,
7.0,20,22.0,False,False,False,75.689,1.083,1211,9095,
8.0,16,28.0,False,False,False,75.694,1.088,1211,9095,
9.0,55,27.0,False,False,False,75.726,1.12,1211,9095,
10.0,63,32.0,False,False,False,75.753,1.147,1211,9095,
11.0,4,25.0,False,False,False,75.783,1.177,1211,9095,
12.0,44,29.0,False,False,False,75.845,1.239,1211,9095,
13.0,24,24.0,False,False,False,75.906,1.3,1211,9095,
14.0,22,27.0,False,False,False,75.915,1.309,1211,9095,
15.0,18,25.0,False,False,False,75.939,1.333,1211,9095,
16.0,77,24.0,False,False,False,75.978,1.372,1211,9095,
17.0,81,26.0,False,False,False,76.353,1.747,1211,9095,
18.0,27,28.0,False,False,False,76.461,1.855,1211,9095,
19.0,2,30.0,False,False,False,76.506,1.9,1211,9095,
20.0,23,28.0,False,False,False,76.63,2.024,1211,9095,
1.0,1,34.0,False,False,False,73.907,0,1211,9096,
2.0,14,30.0,False,False,False,74.077,0.17,1211,9096,
3.0,27,31.0,False,False,False,74.177,0.27,1211,9096,
4.0,11,30.0,False,False,False,74.219,0.312,1211,9096,
5.0,31,30.0,False,False,False,74.242,0.335,1211,9096,
6.0,16,32.0,False,False,False,74.246,0.339,1211,9096,
7.0,55,32.0,False,False,False,74.274,0.367,1211,9096,
8.0,63,31.0,False,False,False,74.392,0.485,1211,9096,
9.0,77,32.0,False,False,False,74.448,0.541,1211,9096,
10.0,10,29.0,False,False,False,74.457,0.55,1211,9096,
11.0,44,31.0,False,False,False,74.549,0.642,1211,9096,
12.0,81,30.0,False,False,False,74.583,0.676,1211,9096,
13.0,24,29.0,False,False,False,74.585,0.678,1211,9096,
14.0,4,30.0,False,False,False,74.694,0.787,1211,9096,
15.0,20,24.0,False,False,False,74.713,0.806,1211,9096,
16.0,21,33.0,False,False,False,74.785,0.878,1211,9096,
17.0,22,34.0,False,False,False,74.84,0.933,1211,9096,
18.0,18,31.0,False,False,False,75.01,1.103,1211,9096,
19.0,23,32.0,False,False,False,75.056,1.149,1211,9096,
20.0,2,33.0,False,False,False,75.415,1.508,1211,9096,
1.0,1,14.0,False,False,False,73.664,0,1211,9097,
2.0,11,14.0,False,False,False,73.914,0.25,1211,9097,
3.0,44,9.0,False,False,False,74.072,0.408,1211,9097,
4.0,55,20.0,False,False,False,74.24,0.576,1211,9097,
5.0,14,14.0,False,False,False,74.264,0.6,1211,9097,
6.0,63,16.0,False,False,False,74.278,0.614,1211,9097,
7.0,16,18.0,False,False,False,74.353,0.689,1211,9097,
8.0,77,15.0,False,False,False,74.36,0.696,1211,9097,
9.0,22,16.0,False,False,False,74.659,0.995,1211,9097,
10.0,4,20.0,False,False,False,74.681,1.017,1211,9097,
11.0,24,15.0,False,False,False,74.681,1.017,1211,9097,
12.0,21,18.0,False,False,False,74.693,1.029,1211,9097,
13.0,18,14.0,False,False,False,74.756,1.092,1211,9097,
14.0,27,12.0,False,False,False,74.988,1.324,1211,9097,
15.0,81,17.0,False,False,False,75.105,1.441,1211,9097,
16.0,31,15.0,False,False,False,75.266,1.602,1211,9097,
17.0,20,12.0,False,False,False,75.534,1.87,1211,9097,
18.0,10,14.0,False,False,False,75.841,2.177,1211,9097,
19.0,23,13.0,False,False,False,75.851,2.187,1211,9097,
20.0,2,5.0,False,False,False,76.529,2.865,1211,9097,
1.0,1,20.0,False,False,False,"[73.615, 72.76, 72.272]","[0.678, 0.0, 0.0]",1211,9098,
2.0,55,22.0,False,False,False,"[73.411, 72.79, 72.734]","[0.474, 0.03, 0.462]",1211,9098,
3.0,4,22.0,False,False,False,"[73.295, 72.776, 72.792]","[0.358, 0.016, 0.52]",1211,9098,
4.0,10,21.0,False,False,False,"[73.471, 73.186, 72.816]","[0.534, 0.426, 0.544]",1211,9098,
5.0,44,23.0,False,False,False,"[72.937, 72.999, 72.818]","[0.0, 0.239, 0.546]",1211,9098,
6.0,18,23.0,False,False,False,"[73.766, 73.082, 72.994]","[0.829, 0.322, 0.722]",1211,9098,
7.0,31,21.0,False,False,False,"[73.433, 73.001, 73.083]","[0.496, 0.241, 0.811]",1211,9098,
8.0,27,18.0,False,False,False,"[73.42, 73.283, 73.229]","[0.483, 0.523, 0.957]",1211,9098,
9.0,14,18.0,False,False,False,"[73.747, 73.098, 73.507]","[0.81, 0.338, 1.235]",1211,9098,
10.0,81,20.0,False,False,False,"[73.691, 73.059, 73.682]","[0.754, 0.299, 1.41]",1211,9098,
11.0,11,17.0,False,False,False,"[73.874, 73.334, None]","[0.937, 0.574, None]",1211,9098,
12.0,63,18.0,False,False,False,"[73.326, 73.447, None]","[0.389, 0.687, None]",1211,9098,
13.0,24,16.0,False,False,False,"[73.677, 73.521, None]","[0.74, 0.761, None]",1211,9098,
14.0,21,16.0,False,False,False,"[73.581, 74.083, None]","[0.644, 1.323, None]",1211,9098,
15.0,22,19.0,False,False,False,"[73.862, 74.477, None]","[0.925, 1.717, None]",1211,9098,
16.0,77,10.0,False,False,False,"[73.977, None, None]","[1.04, None, None]",1211,9098,
17.0,20,9.0,False,False,False,"[74.042, None, None]","[1.105, None, None]",1211,9098,
18.0,23,8.0,False,False,False,"[74.063, None, None]","[1.126, None, None]",1211,9098,
19.0,16,10.0,False,False,False,"[74.079, None, None]","[1.142, None, None]",1211,9098,
20.0,2,6.0,False,False,False,"[74.699, None, None]","[1.762, None, None]",1211,9098,
1.0,1,66.0,False,False,False,5277.94,0,1211,9102,26.0
2.0,44,66.0,False,False,False,5302.03,24.09,1211,9102,18.0
3.0,63,66.0,False,False,False,5310.329,32.389,1211,9102,15.0
4.0,11,66.0,False,False,False,5313.752,35.812,1211,9102,12.0
5.0,55,66.0,False,False,False,5323.638,45.698,1211,9102,10.0
6.0,18,66.0,False,False,False,5341.26,63.32,1211,9102,8.0
7.0,14,66.0,False,False,False,5342.067,64.127,1211,9102,6.0
8.0,31,66.0,False,False,False,5347.182,69.242,1211,9102,4.0
9.0,24,66.0,False,False,False,5349.818,71.878,1211,9102,2.0
10.0,10,66.0,False,False,False,5351.47,73.53,1211,9102,1.0
11.0,16,66.0,False,False,False,5352.359,74.419,1211,9102,0.0
12.0,22,66.0,False,False,False,5353.356,75.416,1211,9102,0.0
13.0,81,65.0,False,False,False,,+1 LAP,1211,9102,0.0
14.0,21,65.0,False,False,False,,+1 LAP,1211,9102,0.0
15.0,27,65.0,False,False,False,,+1 LAP,1211,9102,0.0
16.0,23,65.0,False,False,False,,+1 LAP,1211,9102,0.0
17.0,4,65.0,False,False,False,,+1 LAP,1211,9102,0.0
18.0,20,65.0,False,False,False,,+1 LAP,1211,9102,0.0
19.0,77,65.0,False,False,False,,+1 LAP,1211,9102,0.0
20.0,2,65.0,False,False,False,,+1 LAP,1211,9102,0.0
1.0,77,3.0,False,False,False,78.728,0,1212,9103,
2.0,18,3.0,False,False,False,79.175,0.447,1212,9103,
3.0,14,3.0,False,False,False,79.807,1.079,1212,9103,
4.0,11,3.0,False,False,False,80.154,1.426,1212,9103,
5.0,1,3.0,False,False,False,80.231,1.503,1212,9103,
6.0,81,3.0,False,False,False,81.496,2.768,1212,9103,
7.0,20,3.0,False,False,False,84.045,5.317,1212,9103,
8.0,27,3.0,False,False,False,84.336,5.608,1212,9103,
9.0,24,3.0,False,False,False,84.961,6.233,1212,9103,
10.0,55,3.0,False,False,False,85.991,7.263,1212,9103,
11.0,16,3.0,False,False,False,86.809,8.081,1212,9103,
12.0,21,3.0,False,False,False,92.274,13.546,1212,9103,
13.0,22,2.0,False,False,False,,,1212,9103,
14.0,4,2.0,False,False,False,,,1212,9103,
15.0,10,1.0,False,False,False,,,1212,9103,
16.0,23,1.0,False,False,False,,,1212,9103,
17.0,2,2.0,False,False,False,,,1212,9103,
1.0,44,30.0,False,False,False,73.718,0,1212,9104,
2.0,63,31.0,False,False,False,73.745,0.027,1212,9104,
3.0,55,39.0,False,False,False,73.844,0.126,1212,9104,
4.0,14,38.0,False,False,False,74.044,0.326,1212,9104,
5.0,16,38.0,False,False,False,74.094,0.376,1212,9104,
6.0,1,34.0,False,False,False,74.142,0.424,1212,9104,
