meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1254,9686,2025-03-14T02:36:22+00:00,,,Other,,,,DRS DISABLED IN ZONE 4
1254,9686,2025-03-14T02:37:20+00:00,,,Other,,,,DRS DISABLED IN ZONE 4
1254,9686,2025-03-14T02:37:41+00:00,,,Flag,YELLOW,Sector,6.0,YELLOW IN TRACK SECTOR 6
1254,9686,2025-03-14T02:37:45+00:00,,,Flag,DOUBLE YELLOW,Sector,10.0,DOUBLE YELLOW IN TRACK SECTOR 10
1254,9686,2025-03-14T02:45:07+00:00,,,Other,,,,RISK OF RAIN FOR F3 QUALIFYING SESSION IS 0%
1254,9687,2025-03-14T04:45:22+00:00,,,Other,,,,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%
1254,9687,2025-03-14T05:00:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1254,9687,2025-03-14T05:26:54+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 9
1254,9687,2025-03-14T05:26:58+00:00,,,Flag,CLEAR,Sector,9.0,CLEAR IN TRACK SECTOR 9
1254,9687,2025-03-14T06:00:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1254,9687,2025-03-14T06:00:11+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 7 (DOO)
1254,9687,2025-03-14T06:06:52+00:00,,,Flag,DOUBLE YELLOW,Sector,5.0,DOUBLE YELLOW IN TRACK SECTOR 5
1254,9687,2025-03-14T06:06:53+00:00,,,Other,,,,DRS DISABLED IN ZONE 4
1254,9687,2025-03-14T06:07:57+00:00,,,Flag,DOUBLE YELLOW,Sector,12.0,DOUBLE YELLOW IN TRACK SECTOR 12
1254,9687,2025-03-14T06:15:08+00:00,,,Other,,,,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 0%
1254,9688,2025-03-15T01:30:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1254,9688,2025-03-15T01:30:00+00:00,,,Other,,,,DRS ENABLED IN ZONE 4
1254,9688,2025-03-15T01:32:42+00:00,,,Flag,YELLOW,Sector,17.0,YELLOW IN TRACK SECTOR 17
1254,9688,2025-03-15T01:32:43+00:00,,,Other,,,,DRS DISABLED IN ZONE 2
1254,9688,2025-03-15T01:32:56+00:00,,,Flag,RED,Track,,RED FLAG
1254,9688,2025-03-15T01:32:56+00:00,,,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17
1254,9688,2025-03-15T01:39:37+00:00,,,Other,,,,SESSION WILL RESUME AT 12:41
1254,9688,2025-03-15T01:40:00+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1254,9688,2025-03-15T01:40:02+00:00,,,Drs,,,,DRS ENABLED
1254,9688,2025-03-15T01:41:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1254,9688,2025-03-15T02:24:09+00:00,,,Flag,DOUBLE YELLOW,Sector,6.0,DOUBLE YELLOW IN TRACK SECTOR 6
1254,9688,2025-03-15T02:24:10+00:00,,,Flag,CLEAR,Sector,6.0,CLEAR IN TRACK SECTOR 6
1254,9688,2025-03-15T02:30:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1254,9688,2025-03-15T02:30:12+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL)
1254,9689,2025-03-15T05:00:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1254,9689,2025-03-15T05:03:00+00:00,,,Other,,,,CAR 87 (BEA) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 2 16:01:40
1254,9689,2025-03-15T05:07:03+00:00,,,Other,,,,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 3 16:03:03
1254,9689,2025-03-15T05:10:20+00:00,,,Other,,,,CAR 27 (HUL) TIME 2:09.192 DELETED - TRACK LIMITS AT TURN 9 LAP 5 16:07:52
1254,9689,2025-03-15T05:11:16+00:00,,,Flag,YELLOW,Sector,11.0,YELLOW IN TRACK SECTOR 11
1254,9689,2025-03-15T05:11:17+00:00,,,Other,,,,DRS DISABLED IN ZONE 1
1254,9689,2025-03-15T05:11:22+00:00,,,Other,,,,DRS ENABLED IN ZONE 1
1254,9689,2025-03-15T05:11:22+00:00,,,Flag,CLEAR,Sector,11.0,CLEAR IN TRACK SECTOR 11
1254,9689,2025-03-15T05:11:44+00:00,,,Other,,,,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 6 16:10:18 (PIT)
1254,9689,2025-03-15T05:12:07+00:00,,,Other,,,,CAR 27 (HUL) TIME 1:21.477 DELETED - TRACK LIMITS AT TURN 11 LAP 6 16:09:32
1254,9689,2025-03-15T05:17:18+00:00,,,Other,,,,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 13 LAP 8 16:16:22
1254,9689,2025-03-15T05:18:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1254,9689,2025-03-15T05:18:09+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 31 (OCO)
1254,9689,2025-03-15T05:19:43+00:00,,,Other,,,,CAR 31 (OCO) TIME 1:17.686 DELETED - TRACK LIMITS AT TURN 4 LAP 9 16:17:07
1254,9689,2025-03-15T05:20:33+00:00,,,Flag,YELLOW,Sector,9.0,YELLOW IN TRACK SECTOR 9
1254,9689,2025-03-15T05:20:46+00:00,,,Flag,CLEAR,Sector,9.0,CLEAR IN TRACK SECTOR 9
1254,9689,2025-03-15T05:21:25+00:00,,,Other,,,,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 87 (BEA), 6 (HAD) AND 63 (RUS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1254,9689,2025-03-15T05:22:44+00:00,,,Other,,,,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 87 (BEA), 6 (HAD) AND 63 (RUS) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1254,9689,2025-03-15T05:25:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1254,9689,2025-03-15T05:31:04+00:00,,,Other,,,,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 11 16:29:29
1254,9689,2025-03-15T05:32:39+00:00,,,Other,,,,CAR 7 (DOO) TIME 1:16.995 DELETED - TRACK LIMITS AT TURN 12 LAP 12 16:32:02
1254,9689,2025-03-15T05:39:19+00:00,,,Flag,YELLOW,Sector,17.0,YELLOW IN TRACK SECTOR 17
1254,9689,2025-03-15T05:39:20+00:00,,,Other,,,,DRS DISABLED IN ZONE 2
1254,9689,2025-03-15T05:39:36+00:00,,,Other,,,,DRS ENABLED IN ZONE 2
1254,9689,2025-03-15T05:39:36+00:00,,,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17
1254,9689,2025-03-15T05:39:48+00:00,,,Other,,,,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 14 16:38:24 (PIT)
1254,9689,2025-03-15T05:40:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1254,9689,2025-03-15T05:40:08+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA)
1254,9689,2025-03-15T05:42:47+00:00,,,Flag,YELLOW,Sector,15.0,YELLOW IN TRACK SECTOR 15
1254,9689,2025-03-15T05:42:48+00:00,,,Other,,,,DRS DISABLED IN ZONE 2
1254,9689,2025-03-15T05:43:06+00:00,,,Other,,,,DRS ENABLED IN ZONE 2
1254,9689,2025-03-15T05:43:06+00:00,,,Flag,CLEAR,Sector,15.0,CLEAR IN TRACK SECTOR 15
1254,9689,2025-03-15T05:43:14+00:00,,,Other,,,,TURN 4 INCIDENT INVOLVING CARS 63 (RUS) AND 16 (LEC) NOTED - IMPEDING
1254,9689,2025-03-15T05:43:34+00:00,,,Other,,,,FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 63 (RUS) AND 44 (HAM) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
1254,9689,2025-03-15T05:44:42+00:00,,,Other,,,,FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 63 (RUS) AND 44 (HAM) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
1254,9689,2025-03-15T05:46:33+00:00,,,Other,,,,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 63 (RUS) AND 16 (LEC) REVIEWED NO FURTHER INVESTIGATION - IMPEDING
1254,9689,2025-03-15T05:48:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1254,9689,2025-03-15T05:51:18+00:00,,,Other,,,,CAR 4 (NOR) TIME 1:15.921 DELETED - TRACK LIMITS AT TURN 4 LAP 17 16:50:18
1254,9689,2025-03-15T06:00:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1254,9689,2025-03-15T06:00:09+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 44 (HAM)
1254,9689,2025-03-15T06:02:38+00:00,,,Other,,,,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 87 (BEA), 6 (HAD) AND 63 (RUS) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1254,9689,2025-03-15T06:02:46+00:00,,,Other,,,,FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 63 (RUS) AND 44 (HAM) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
1254,9689,2025-03-15T06:04:26+00:00,,,Flag,YELLOW,Sector,15.0,YELLOW IN TRACK SECTOR 15
1254,9689,2025-03-15T06:04:27+00:00,,,Other,,,,DRS DISABLED IN ZONE 2
1254,9689,2025-03-15T06:04:37+00:00,,,Flag,DOUBLE YELLOW,Sector,15.0,DOUBLE YELLOW IN TRACK SECTOR 15
1254,9689,2025-03-15T06:05:01+00:00,,,Flag,DOUBLE YELLOW,Sector,14.0,DOUBLE YELLOW IN TRACK SECTOR 14
1254,9689,2025-03-15T06:05:02+00:00,,,Other,,,,DRS DISABLED IN ZONE 1
1254,9689,2025-03-15T06:05:08+00:00,,,Flag,DOUBLE YELLOW,Sector,5.0,DOUBLE YELLOW IN TRACK SECTOR 5
1254,9689,2025-03-15T06:05:09+00:00,,,Other,,,,DRS DISABLED IN ZONE 4
1254,9689,2025-03-15T06:05:40+00:00,,,Flag,DOUBLE YELLOW,Sector,10.0,DOUBLE YELLOW IN TRACK SECTOR 10
1254,9689,2025-03-15T06:05:58+00:00,,,Flag,CLEAR,Sector,15.0,CLEAR IN TRACK SECTOR 15
1254,9689,2025-03-15T06:06:27+00:00,,,Flag,CLEAR,Sector,14.0,CLEAR IN TRACK SECTOR 14
1254,9689,2025-03-15T06:07:11+00:00,,,Flag,CLEAR,Sector,5.0,CLEAR IN TRACK SECTOR 5
1254,9693,2025-03-16T03:15:05+00:00,,1.0,Other,,,,LOW GRIP CONDITIONS
1254,9693,2025-03-16T03:15:08+00:00,,1.0,Drs,,,,DRS DISABLED
1254,9693,2025-03-16T03:20:01+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1254,9693,2025-03-16T03:25:03+00:00,,1.0,Flag,YELLOW,Sector,17.0,YELLOW IN TRACK SECTOR 17
1254,9693,2025-03-16T03:25:08+00:00,,1.0,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17
1254,9693,2025-03-16T03:30:01+00:00,,1.0,Other,,,,PIT EXIT CLOSED
1254,9693,2025-03-16T03:41:43+00:00,,1.0,Flag,DOUBLE YELLOW,Sector,10.0,DOUBLE YELLOW IN TRACK SECTOR 10
1254,9693,2025-03-16T03:42:22+00:00,,1.0,Flag,YELLOW,Sector,9.0,YELLOW IN TRACK SECTOR 9
1254,9693,2025-03-16T03:43:16+00:00,,1.0,Flag,CLEAR,Sector,10.0,CLEAR IN TRACK SECTOR 10
1254,9693,2025-03-16T03:43:17+00:00,,1.0,Flag,CLEAR,Sector,9.0,CLEAR IN TRACK SECTOR 9
1254,9693,2025-03-16T03:45:05+00:00,,1.0,Other,,,,RISK OF RAIN FOR F1 RACE IS 40%
1254,9693,2025-03-16T03:49:00+00:00,,1.0,Flag,DOUBLE YELLOW,Sector,3.0,DOUBLE YELLOW IN TRACK SECTOR 3
1254,9693,2025-03-16T03:49:47+00:00,,1.0,Flag,CLEAR,Sector,3.0,CLEAR IN TRACK SECTOR 3
1254,9693,2025-03-16T04:00:59+00:00,,1.0,Flag,DOUBLE YELLOW,Sector,2.0,DOUBLE YELLOW IN TRACK SECTOR 2
1254,9693,2025-03-16T04:02:17+00:00,,1.0,Other,,,,ABORTED START
1254,9693,2025-03-16T04:04:15+00:00,,1.0,Other,,,,FORMATION LAP WILL START AT 15:15
1254,9693,2025-03-16T04:05:17+00:00,,1.0,Flag,CLEAR,Sector,2.0,CLEAR IN TRACK SECTOR 2
1254,9693,2025-03-16T04:18:23+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1254,9693,2025-03-16T04:19:27+00:00,,1.0,Flag,DOUBLE YELLOW,Sector,8.0,DOUBLE YELLOW IN TRACK SECTOR 8
1254,9693,2025-03-16T04:19:31+00:00,,1.0,SafetyCar,,,,SAFETY CAR DEPLOYED
1254,9693,2025-03-16T04:20:18+00:00,,1.0,Flag,DOUBLE YELLOW,Sector,8.0,DOUBLE YELLOW IN TRACK SECTOR 8
1254,9693,2025-03-16T04:20:58+00:00,,2.0,Flag,DOUBLE YELLOW,Sector,20.0,DOUBLE YELLOW IN TRACK SECTOR 20
1254,9693,2025-03-16T04:21:22+00:00,,2.0,SafetyCar,,,,SAFETY CAR THROUGH THE PIT LANE
1254,9693,2025-03-16T04:24:24+00:00,,3.0,Other,,,,RECOVERY VEHICLE ON TRACK AT TURN 14
1254,9693,2025-03-16T04:26:13+00:00,,4.0,Other,,,,RECOVERY VEHICLE ON TRACK BEFORE TURN 6
1254,9693,2025-03-16T04:30:00+00:00,,5.0,Other,,,,SAFETY CAR WILL USE START/FINISH STRAIGHT
1254,9693,2025-03-16T04:30:05+00:00,,5.0,Flag,CLEAR,Sector,20.0,CLEAR IN TRACK SECTOR 20
1254,9693,2025-03-16T04:30:31+00:00,,5.0,Flag,CLEAR,Sector,8.0,CLEAR IN TRACK SECTOR 8
1254,9693,2025-03-16T04:33:54+00:00,,7.0,SafetyCar,,,,SAFETY CAR IN THIS LAP
1254,9693,2025-03-16T04:35:12+00:00,,7.0,Flag,CLEAR,Track,,TRACK CLEAR
1254,9693,2025-03-16T04:36:21+00:00,,8.0,Other,,,,INCIDENT INVOLVING CAR 14 (ALO) NOTED - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:37:35+00:00,,9.0,Other,,,,INCIDENT INVOLVING CAR 22 (TSU) NOTED - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:37:41+00:00,,9.0,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 14 (ALO) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:38:41+00:00,,10.0,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:42:06+00:00,,12.0,Drs,,,,DRS ENABLED
1254,9693,2025-03-16T04:50:42+00:00,,17.0,Other,,,,CAR 12 (ANT) TIME 1:37.326 DELETED - TRACK LIMITS AT TURN 4 LAP 16 15:48:48
1254,9693,2025-03-16T04:51:05+00:00,,18.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15
1254,9693,2025-03-16T04:51:15+00:00,,18.0,Flag,CLEAR,Sector,15.0,CLEAR IN TRACK SECTOR 15
1254,9693,2025-03-16T04:51:20+00:00,,18.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12
1254,9693,2025-03-16T04:51:31+00:00,,18.0,Flag,CLEAR,Sector,12.0,CLEAR IN TRACK SECTOR 12
1254,9693,2025-03-16T04:51:45+00:00,,18.0,Other,,,,INCIDENT INVOLVING CAR 23 (ALB) NOTED - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:51:51+00:00,,18.0,Other,,,,INCIDENT INVOLVING CAR 44 (HAM) NOTED - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:52:03+00:00,,18.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 13
1254,9693,2025-03-16T04:52:04+00:00,,18.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 1
1254,9693,2025-03-16T04:52:10+00:00,,18.0,Flag,CLEAR,Sector,1.0,CLEAR IN TRACK SECTOR 1
1254,9693,2025-03-16T04:52:11+00:00,,18.0,Flag,CLEAR,Sector,13.0,CLEAR IN TRACK SECTOR 13
1254,9693,2025-03-16T04:52:52+00:00,,19.0,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:52:56+00:00,,19.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15
1254,9693,2025-03-16T04:52:56+00:00,,19.0,Flag,CLEAR,Sector,15.0,CLEAR IN TRACK SECTOR 15
1254,9693,2025-03-16T04:53:00+00:00,,19.0,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:54:00+00:00,,20.0,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 14 (ALO) NO FURTHER ACTION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:54:12+00:00,,20.0,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) NO FURTHER ACTION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:54:21+00:00,,20.0,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) NO FURTHER ACTION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T04:54:31+00:00,,20.0,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 44 (HAM) NO FURTHER ACTION - SAFETY CAR INFRINGEMENT
1254,9693,2025-03-16T05:07:48+00:00,87.0,29.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:07:48
1254,9693,2025-03-16T05:08:37+00:00,31.0,29.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:08:36
1254,9693,2025-03-16T05:08:47+00:00,,30.0,Other,,,,CAR 30 (LAW) TIME 1:31.084 DELETED - TRACK LIMITS AT TURN 6 LAP 28 16:07:39
1254,9693,2025-03-16T05:13:01+00:00,30.0,32.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:13:00
1254,9693,2025-03-16T05:13:38+00:00,30.0,33.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:13:37
1254,9693,2025-03-16T05:13:42+00:00,,33.0,Other,,,,CAR 81 (PIA) TIME 1:29.379 DELETED - TRACK LIMITS AT TURN 6 LAP 32 16:12:17
1254,9693,2025-03-16T05:14:46+00:00,87.0,34.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:14:46
1254,9693,2025-03-16T05:14:49+00:00,,34.0,Flag,DOUBLE YELLOW,Sector,10.0,DOUBLE YELLOW IN TRACK SECTOR 10
1254,9693,2025-03-16T05:15:09+00:00,,34.0,SafetyCar,,,,SAFETY CAR DEPLOYED
1254,9693,2025-03-16T05:21:22+00:00,,37.0,Other,,,,RECOVERY VEHICLE ON TRACK AT TURN 8
1254,9693,2025-03-16T05:24:33+00:00,,38.0,Flag,DOUBLE YELLOW,Sector,8.0,DOUBLE YELLOW IN TRACK SECTOR 8
1254,9693,2025-03-16T05:24:36+00:00,,38.0,Flag,DOUBLE YELLOW,Sector,9.0,DOUBLE YELLOW IN TRACK SECTOR 9
1254,9693,2025-03-16T05:25:02+00:00,,38.0,Flag,CLEAR,Sector,8.0,CLEAR IN TRACK SECTOR 8
1254,9693,2025-03-16T05:28:03+00:00,,39.0,Flag,CLEAR,Sector,9.0,CLEAR IN TRACK SECTOR 9
1254,9693,2025-03-16T05:28:05+00:00,,39.0,Flag,CLEAR,Sector,10.0,CLEAR IN TRACK SECTOR 10
1254,9693,2025-03-16T05:28:35+00:00,,40.0,Other,,,,"LAPPED CARS MAY NOW OVERTAKE THE SAFETY CAR: 5, 31, 87, 30"
1254,9693,2025-03-16T05:30:08+00:00,,40.0,Other,,,,INCIDENT INVOLVING CARS 5 (BOR) AND 30 (LAW) NOTED - UNSAFE RELEASE
1254,9693,2025-03-16T05:30:50+00:00,,41.0,SafetyCar,,,,SAFETY CAR IN THIS LAP
1254,9693,2025-03-16T05:31:01+00:00,,41.0,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CARS 5 (BOR) AND 30 (LAW) UNDER INVESTIGATION - UNSAFE RELEASE
1254,9693,2025-03-16T05:32:25+00:00,,41.0,Flag,CLEAR,Track,,TRACK CLEAR
1254,9693,2025-03-16T05:34:05+00:00,,43.0,Drs,,,,DRS ENABLED
1254,9693,2025-03-16T05:35:17+00:00,,43.0,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 5 (BOR) - UNSAFE RELEASE
1254,9693,2025-03-16T05:36:48+00:00,,44.0,Flag,YELLOW,Sector,19.0,YELLOW IN TRACK SECTOR 19
1254,9693,2025-03-16T05:37:14+00:00,,45.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 18
1254,9693,2025-03-16T05:37:35+00:00,,45.0,Flag,DOUBLE YELLOW,Sector,19.0,DOUBLE YELLOW IN TRACK SECTOR 19
1254,9693,2025-03-16T05:37:37+00:00,,45.0,Flag,YELLOW,Sector,18.0,YELLOW IN TRACK SECTOR 18
1254,9693,2025-03-16T05:38:12+00:00,,45.0,Flag,CLEAR,Sector,19.0,CLEAR IN TRACK SECTOR 19
1254,9693,2025-03-16T05:38:13+00:00,,45.0,Flag,CLEAR,Sector,18.0,CLEAR IN TRACK SECTOR 18
1254,9693,2025-03-16T05:38:34+00:00,,46.0,Other,,,,CAR 81 (PIA) LAP DELETED - TRACK LIMITS AT TURN 12 LAP 44 16:36:38
1254,9693,2025-03-16T05:38:45+00:00,,46.0,Other,,,,CAR 4 (NOR) TIME 1:45.587 DELETED - TRACK LIMITS AT TURN 12 LAP 44 16:36:36
1254,9693,2025-03-16T05:38:57+00:00,87.0,46.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:38:56
1254,9693,2025-03-16T05:39:06+00:00,87.0,46.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:39:06
1254,9693,2025-03-16T05:40:09+00:00,81.0,46.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:40:09
1254,9693,2025-03-16T05:40:26+00:00,87.0,47.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:40:25
1254,9693,2025-03-16T05:40:33+00:00,81.0,47.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:40:33
1254,9693,2025-03-16T05:40:37+00:00,,47.0,Flag,YELLOW,Sector,18.0,YELLOW IN TRACK SECTOR 18
1254,9693,2025-03-16T05:40:41+00:00,,47.0,Flag,DOUBLE YELLOW,Sector,19.0,DOUBLE YELLOW IN TRACK SECTOR 19
1254,9693,2025-03-16T05:40:42+00:00,,47.0,Flag,DOUBLE YELLOW,Sector,18.0,DOUBLE YELLOW IN TRACK SECTOR 18
1254,9693,2025-03-16T05:40:45+00:00,,47.0,Flag,YELLOW,Sector,19.0,YELLOW IN TRACK SECTOR 19
1254,9693,2025-03-16T05:40:54+00:00,,47.0,Flag,YELLOW,Sector,18.0,YELLOW IN TRACK SECTOR 18
1254,9693,2025-03-16T05:40:55+00:00,,47.0,Flag,CLEAR,Sector,18.0,CLEAR IN TRACK SECTOR 18
1254,9693,2025-03-16T05:40:56+00:00,,47.0,Flag,DOUBLE YELLOW,Sector,19.0,DOUBLE YELLOW IN TRACK SECTOR 19
1254,9693,2025-03-16T05:41:00+00:00,,47.0,Flag,DOUBLE YELLOW,Sector,2.0,DOUBLE YELLOW IN TRACK SECTOR 2
1254,9693,2025-03-16T05:41:02+00:00,,47.0,Other,,,,DRS DISABLED IN ZONE 3
1254,9693,2025-03-16T05:41:06+00:00,,47.0,SafetyCar,,,,SAFETY CAR DEPLOYED
1254,9693,2025-03-16T05:42:48+00:00,,48.0,Other,,,,CAR 22 (TSU) TIME 1:35.983 DELETED - TRACK LIMITS AT TURN 12 LAP 45 16:38:17
1254,9693,2025-03-16T05:45:02+00:00,,49.0,Other,,,,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 5 (BOR) - UNSAFE RELEASE
1254,9693,2025-03-16T05:46:32+00:00,,49.0,Other,,,,CAR 22 (TSU) TIME 2:33.312 DELETED - TRACK LIMITS AT TURN 4 LAP 47 16:40:53
1254,9693,2025-03-16T05:46:48+00:00,,49.0,Flag,CLEAR,Sector,2.0,CLEAR IN TRACK SECTOR 2
1254,9693,2025-03-16T05:47:00+00:00,,50.0,Flag,CLEAR,Sector,19.0,CLEAR IN TRACK SECTOR 19
1254,9693,2025-03-16T05:47:04+00:00,,50.0,Other,,,,LAPPED CAR MAY NOW OVERTAKE THE SAFETY CAR: 87
1254,9693,2025-03-16T05:49:42+00:00,,51.0,SafetyCar,,,,SAFETY CAR IN THIS LAP
1254,9693,2025-03-16T05:51:17+00:00,,51.0,Flag,CLEAR,Track,,TRACK CLEAR
1254,9693,2025-03-16T05:55:31+00:00,,54.0,Drs,,,,DRS ENABLED
1254,9693,2025-03-16T05:58:19+00:00,,56.0,Other,,,,CAR 10 (GAS) TIME 1:34.967 DELETED - TRACK LIMITS AT TURN 1 LAP 54 16:54:53
1254,9693,2025-03-16T05:58:32+00:00,,56.0,Other,,,,INCIDENT INVOLVING CAR 12 (ANT) NOTED - UNSAFE RELEASE
1254,9693,2025-03-16T05:59:02+00:00,,56.0,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 12 (ANT) UNDER INVESTIGATION - UNSAFE RELEASE
1254,9693,2025-03-16T05:59:50+00:00,,57.0,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 12 (ANT) - UNSAFE RELEASE
1254,9693,2025-03-16T06:00:29+00:00,,57.0,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1255,9988,2025-03-21T03:16:01+00:00,,,Other,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1255,9988,2025-03-21T03:30:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1255,9988,2025-03-21T04:16:18+00:00,,,Flag,YELLOW,Sector,12.0,YELLOW IN TRACK SECTOR 12
