date,session_key,pit_duration,meeting_key,driver_number,lap_number
2025-11-07T18:49:27.134000+00:00,9860,328.7,1273,14,7.0
2025-11-07T18:49:30.243000+00:00,9860,305.6,1273,18,7.0
2025-11-07T18:49:33.164000+00:00,9860,333.7,1273,16,9.0
2025-11-07T18:49:37.508000+00:00,9860,299.8,1273,44,9.0
2025-11-07T18:49:41.406000+00:00,9860,369.9,1273,6,7.0
2025-11-07T18:49:45.409000+00:00,9860,383.8,1273,1,7.0
2025-11-07T18:51:28.097000+00:00,9860,447.3,1273,4,10.0
2025-11-07T18:51:37.479000+00:00,9860,444.7,1273,10,7.0
2025-11-07T18:51:46.333000+00:00,9860,438.1,1273,81,10.0
2025-11-07T18:51:58.318000+00:00,9860,614.0,1273,63,5.0
2025-11-07T18:52:03.307000+00:00,9860,552.0,1273,12,6.0
2025-11-07T18:55:35.993000+00:00,9860,130.7,1273,27,10.0
2025-11-07T18:55:39.338000+00:00,9860,148.5,1273,5,10.0
2025-11-07T18:55:42.027000+00:00,9860,145.9,1273,87,10.0
2025-11-07T18:55:49.406000+00:00,9860,129.8,1273,23,10.0
2025-11-07T18:55:55.305000+00:00,9860,118.7,1273,18,10.0
2025-11-07T18:56:07.662000+00:00,9860,126.1,1273,16,12.0
2025-11-07T18:56:09.494000+00:00,9860,108.6,1273,44,12.0
2025-11-07T19:06:03.264000+00:00,9860,298.9,1273,63,11.0
2025-11-07T19:06:07.787000+00:00,9860,373.5,1273,12,11.0
2025-11-07T19:06:10.709000+00:00,9860,400.3,1273,16,14.0
2025-11-07T19:06:18.412000+00:00,9860,485.5,1273,81,14.0
2025-11-07T19:06:27.945000+00:00,9860,440.7,1273,4,15.0
2025-11-07T19:09:14.438000+00:00,9860,559.6,1273,27,13.0
2025-11-07T19:10:51.044000+00:00,9860,618.4,1273,18,13.0
2025-11-07T19:10:55.740000+00:00,9860,1023.1,1273,14,10.0
2025-11-07T19:11:05.432000+00:00,9860,700.9,1273,1,13.0
2025-11-07T19:11:14.267000+00:00,9860,717.2,1273,6,13.0
2025-11-07T19:11:28.553000+00:00,9860,88.0,1273,63,14.0
2025-11-07T19:11:38.410000+00:00,9860,76.0,1273,16,17.0
2025-11-07T19:11:44.855000+00:00,9860,91.3,1273,12,14.0
2025-11-08T14:33:05.308000+00:00,9864,1245.3,1273,27,6.0
2025-11-08T14:35:11.554000+00:00,9864,1329.1,1273,4,7.0
2025-11-08T14:35:13.499000+00:00,9864,1329.0,1273,12,7.0
2025-11-08T14:35:17.698000+00:00,9864,1330.6,1273,63,7.0
2025-11-08T14:35:20.407000+00:00,9864,1331.4,1273,1,7.0
2025-11-08T14:35:24.771000+00:00,9864,1326.9,1273,14,7.0
2025-11-08T14:35:29.507000+00:00,9864,1329.1,1273,16,7.0
2025-11-08T14:35:33.051000+00:00,9864,1329.5,1273,44,7.0
2025-11-08T14:35:36.848000+00:00,9864,1331.4,1273,18,7.0
2025-11-08T14:35:38.457000+00:00,9864,1329.9,1273,10,7.0
2025-11-08T14:35:41.191000+00:00,9864,1331.1,1273,23,7.0
2025-11-08T14:35:45.949000+00:00,9864,1332.7,1273,6,7.0
2025-11-08T14:35:49.223000+00:00,9864,1333.4,1273,5,7.0
2025-11-08T14:35:54.157000+00:00,9864,1334.4,1273,30,7.0
2025-11-08T14:35:58.571000+00:00,9864,1335.7,1273,31,7.0
2025-11-08T14:36:00.785000+00:00,9864,1335.9,1273,87,7.0
2025-11-08T14:36:04.884000+00:00,9864,1337.1,1273,22,7.0
2025-11-08T14:36:10.994000+00:00,9864,1342.0,1273,55,7.0
2025-11-08T14:36:14.400000+00:00,9864,103.0,1273,27,7.0
2025-11-08T18:05:03.263000+00:00,9865,,1273,55,1.0
2025-11-08T18:05:06.145000+00:00,9865,,1273,23,1.0
2025-11-08T18:05:13.642000+00:00,9865,,1273,27,1.0
2025-11-08T18:05:18.644000+00:00,9865,,1273,87,1.0
2025-11-08T18:05:23.206000+00:00,9865,,1273,31,1.0
2025-11-08T18:05:29.644000+00:00,9865,,1273,43,1.0
2025-11-08T18:05:36.231000+00:00,9865,,1273,10,1.0
2025-11-08T18:05:41.858000+00:00,9865,,1273,30,1.0
2025-11-08T18:05:46.064000+00:00,9865,,1273,81,1.0
2025-11-08T18:05:57.047000+00:00,9865,,1273,14,1.0
2025-11-08T18:06:04.953000+00:00,9865,,1273,44,1.0
2025-11-08T18:06:11.736000+00:00,9865,,1273,6,1.0
2025-11-08T18:06:18.761000+00:00,9865,,1273,22,1.0
2025-11-08T18:06:23.726000+00:00,9865,,1273,18,1.0
2025-11-08T18:06:35.067000+00:00,9865,,1273,16,1.0
2025-11-08T18:06:48.117000+00:00,9865,,1273,4,1.0
2025-11-08T18:06:53.268000+00:00,9865,28.7,1273,23,2.0
2025-11-08T18:07:03.034000+00:00,9865,33.1,1273,55,2.0
2025-11-08T18:07:19.640000+00:00,9865,,1273,1,1.0
2025-11-08T18:08:23.145000+00:00,9865,35.4,1273,27,3.0
2025-11-08T18:10:03.504000+00:00,9865,26.7,1273,31,4.0
2025-11-08T18:10:29.915000+00:00,9865,30.6,1273,30,4.0
2025-11-08T18:10:37.392000+00:00,9865,,1273,63,1.0
2025-11-08T18:10:40.892000+00:00,9865,,1273,12,1.0
2025-11-08T18:10:45.058000+00:00,9865,75.4,1273,87,4.0
2025-11-08T18:11:26.167000+00:00,9865,29.6,1273,18,4.0
2025-11-08T18:11:40.660000+00:00,9865,78.3,1273,14,4.0
2025-11-08T18:11:47.249000+00:00,9865,135.0,1273,43,4.0
2025-11-08T18:11:51.559000+00:00,9865,116.3,1273,10,4.0
2025-11-08T18:11:55.150000+00:00,9865,33.4,1273,55,5.0
2025-11-08T18:12:18.687000+00:00,9865,128.2,1273,81,4.0
2025-11-08T18:12:24.687000+00:00,9865,69.1,1273,23,5.0
2025-11-08T18:12:51.444000+00:00,9865,18.4,1273,27,6.0
2025-11-08T18:14:24.263000+00:00,9865,115.4,1273,44,5.0
2025-11-08T18:15:07.845000+00:00,9865,225.2,1273,1,4.0
2025-11-08T18:18:35.922000+00:00,9865,146.2,1273,4,7.0
2025-11-08T18:18:40.313000+00:00,9865,237.5,1273,63,4.0
2025-11-08T18:18:44.126000+00:00,9865,249.4,1273,30,7.0
2025-11-08T18:18:49.420000+00:00,9865,176.6,1273,18,7.0
2025-11-08T18:18:52.783000+00:00,9865,212.8,1273,6,7.0
2025-11-08T18:18:56.708000+00:00,9865,201.9,1273,16,7.0
2025-11-08T18:18:58.856000+00:00,9865,296.3,1273,31,7.0
2025-11-08T18:19:06.251000+00:00,9865,180.9,1273,14,7.0
2025-11-08T18:19:10.870000+00:00,9865,221.0,1273,22,7.0
2025-11-08T18:19:13.824000+00:00,9865,172.9,1273,55,8.0
2025-11-08T18:19:18.427000+00:00,9865,178.5,1273,10,7.0
2025-11-08T18:19:22.872000+00:00,9865,196.3,1273,43,7.0
2025-11-08T18:19:26.042000+00:00,9865,122.3,1273,44,7.0
2025-11-08T18:19:31.589000+00:00,9865,174.6,1273,81,7.0
2025-11-08T18:19:34.401000+00:00,9865,180.7,1273,23,8.0
2025-11-08T18:19:38.427000+00:00,9865,277.8,1273,87,7.0
2025-11-08T18:19:55.273000+00:00,9865,168.0,1273,27,9.0
2025-11-08T18:20:58.561000+00:00,9865,362.3,1273,12,4.0
2025-11-08T18:30:12.405000+00:00,9865,393.1,1273,23,10.0
2025-11-08T18:30:15.368000+00:00,9865,370.9,1273,55,11.0
2025-11-08T18:32:49.997000+00:00,9865,555.3,1273,16,10.0
2025-11-08T18:32:52.106000+00:00,9865,549.6,1273,81,9.0
2025-11-08T18:32:54.184000+00:00,9865,505.8,1273,44,10.0
2025-11-08T18:32:56.153000+00:00,9865,569.3,1273,87,9.0
2025-11-08T18:33:00.368000+00:00,9865,572.2,1273,6,10.0
2025-11-08T18:33:10.043000+00:00,9865,558.8,1273,14,10.0
2025-11-08T18:33:16.539000+00:00,9865,616.4,1273,30,10.0
2025-11-08T18:33:20.416000+00:00,9865,602.5,1273,18,10.0
2025-11-08T18:33:32.453000+00:00,9865,506.9,1273,27,12.0
2025-11-08T18:33:36.993000+00:00,9865,561.1,1273,10,10.0
2025-11-08T18:33:42.728000+00:00,9865,656.5,1273,4,10.0
2025-11-08T18:33:49.982000+00:00,9865,50.2,1273,55,13.0
2025-11-08T18:34:31.443000+00:00,9865,26.8,1273,23,13.0
2025-11-08T18:34:37.435000+00:00,9865,701.3,1273,63,7.0
2025-11-08T18:34:43.073000+00:00,9865,646.1,1273,12,6.0
2025-11-08T18:39:56.673000+00:00,9865,127.5,1273,14,13.0
2025-11-08T18:40:17.425000+00:00,9865,123.3,1273,27,15.0
2025-11-08T18:40:20.698000+00:00,9865,137.8,1273,18,13.0
2025-11-08T18:40:30.854000+00:00,9865,138.1,1273,16,14.0
2025-11-08T18:40:36.945000+00:00,9865,200.5,1273,44,13.0
2025-11-08T18:40:41.792000+00:00,9865,150.1,1273,10,13.0
2025-11-08T18:40:45.587000+00:00,9865,124.3,1273,55,16.0
2025-11-08T18:40:47.567000+00:00,9865,187.7,1273,6,13.0
2025-11-08T18:40:53.343000+00:00,9865,180.6,1273,30,13.0
2025-11-08T18:40:59.512000+00:00,9865,133.2,1273,23,16.0
2025-11-08T18:41:10.532000+00:00,9865,159.4,1273,4,13.0
2025-11-08T18:41:38.325000+00:00,9865,253.2,1273,87,12.0
2025-11-08T18:41:41.497000+00:00,9865,271.1,1273,81,12.0
2025-11-08T18:43:33.040000+00:00,9865,276.3,1273,63,10.0
2025-11-08T18:43:36.640000+00:00,9865,271.1,1273,12,9.0
2025-11-08T18:53:17.561000+00:00,9865,517.1,1273,87,14.0
2025-11-08T18:53:21.706000+00:00,9865,541.0,1273,27,18.0
2025-11-08T18:53:52.019000+00:00,9865,527.7,1273,10,16.0
2025-11-08T18:53:54.886000+00:00,9865,544.1,1273,16,17.0
2025-11-08T18:53:59.209000+00:00,9865,494.0,1273,4,16.0
2025-11-08T18:54:04.588000+00:00,9865,518.3,1273,30,16.0
2025-11-08T18:54:07.949000+00:00,9865,529.8,1273,6,16.0
2025-11-08T18:54:12.677000+00:00,9865,569.4,1273,81,14.0
2025-11-08T18:55:06.082000+00:00,9865,608.7,1273,63,11.0
2025-11-08T18:55:12.182000+00:00,9865,538.9,1273,12,11.0
2025-11-08T19:00:56.057000+00:00,9865,204.0,1273,27,21.0
2025-11-08T19:01:01.905000+00:00,9865,216.5,1273,87,17.0
2025-11-08T19:01:07.958000+00:00,9865,181.4,1273,16,20.0
2025-11-08T19:01:18.941000+00:00,9865,188.0,1273,4,19.0
2025-11-08T19:02:04.793000+00:00,9865,221.3,1273,30,19.0
2025-11-08T19:02:07.236000+00:00,9865,205.0,1273,81,17.0
2025-11-08T19:02:11.703000+00:00,9865,223.3,1273,6,19.0
2025-11-08T19:02:18.255000+00:00,9865,253.1,1273,10,19.0
2025-11-08T19:03:08.457000+00:00,9865,247.7,1273,63,14.0
2025-11-08T19:03:16.054000+00:00,9865,242.5,1273,12,14.0
2025-11-09T17:06:59.690000+00:00,9869,22.9,1273,22,2.0
2025-11-09T17:07:24.392000+00:00,9869,40.0,1273,44,2.0
2025-11-09T17:15:31.922000+00:00,9869,23.1,1273,1,7.0
2025-11-09T17:17:13.579000+00:00,9869,24.2,1273,31,8.0
2025-11-09T17:24:47.649000+00:00,9869,23.4,1273,44,14.0
2025-11-09T17:28:28.118000+00:00,9869,23.7,1273,87,17.0
2025-11-09T17:28:34.078000+00:00,9869,26.0,1273,55,17.0
2025-11-09T17:29:42.766000+00:00,9869,23.7,1273,6,18.0
2025-11-09T17:29:45.608000+00:00,9869,23.6,1273,10,18.0
2025-11-09T17:31:00.310000+00:00,9869,22.8,1273,30,19.0
2025-11-09T17:33:20.864000+00:00,9869,23.3,1273,12,21.0
2025-11-09T17:37:36.926000+00:00,9869,34.1,1273,22,24.0
2025-11-09T17:42:30.689000+00:00,9869,23.9,1273,14,28.0
2025-11-09T17:43:48.573000+00:00,9869,23.7,1273,43,29.0
2025-11-09T17:43:49.284000+00:00,9869,23.7,1273,18,29.0
2025-11-09T17:44:26.540000+00:00,9869,23.4,1273,4,30.0
2025-11-09T17:47:56.309000+00:00,9869,30.7,1273,44,32.0
2025-11-09T17:49:42.676000+00:00,9869,23.3,1273,63,34.0
2025-11-09T17:49:48.880000+00:00,9869,23.0,1273,1,34.0
2025-11-09T17:51:17.754000+00:00,9869,23.0,1273,23,35.0
2025-11-09T17:52:30.227000+00:00,9869,23.0,1273,27,36.0
2025-11-09T17:53:50.979000+00:00,9869,23.4,1273,6,37.0
2025-11-09T17:59:59.574000+00:00,9869,24.6,1273,87,42.0
2025-11-09T18:01:41.632000+00:00,9869,26.1,1273,43,43.0
2025-11-09T18:05:21.283000+00:00,9869,23.5,1273,14,46.0
2025-11-09T18:06:00.862000+00:00,9869,23.4,1273,12,47.0
2025-11-09T18:06:32.412000+00:00,9869,24.1,1273,31,47.0
2025-11-09T18:06:55.159000+00:00,9869,33.8,1273,22,47.0
2025-11-09T18:07:18.271000+00:00,9869,23.1,1273,63,48.0
2025-11-09T18:09:35.078000+00:00,9869,23.2,1273,4,50.0
2025-11-09T18:11:07.220000+00:00,9869,23.1,1273,81,51.0
2025-11-09T18:14:45.242000+00:00,9869,23.3,1273,1,54.0
2025-11-09T18:15:22.836000+00:00,9869,22.9,1273,18,54.0
2025-11-09T18:16:32.405000+00:00,9869,23.1,1273,23,55.0
2025-11-21T00:30:15.427000+00:00,9851,,1274,6,1.0
2025-11-21T00:30:31.190000+00:00,9851,,1274,10,1.0
2025-11-21T00:30:37.934000+00:00,9851,,1274,87,1.0
2025-11-21T00:30:41.690000+00:00,9851,,1274,31,1.0
2025-11-21T00:30:46.464000+00:00,9851,,1274,22,1.0
2025-11-21T00:30:53.736000+00:00,9851,,1274,16,1.0
2025-11-21T00:30:58.797000+00:00,9851,,1274,43,1.0
2025-11-21T00:31:03.322000+00:00,9851,,1274,12,1.0
2025-11-21T00:31:05.721000+00:00,9851,,1274,30,1.0
2025-11-21T00:31:12.007000+00:00,9851,,1274,55,1.0
2025-11-21T00:31:54.105000+00:00,9851,,1274,23,1.0
2025-11-21T00:32:07.215000+00:00,9851,,1274,27,1.0
2025-11-21T00:32:13.781000+00:00,9851,,1274,5,1.0
2025-11-21T00:33:16.180000+00:00,9851,28.8,1274,31,2.0
2025-11-21T00:34:37.965000+00:00,9851,,1274,44,1.0
2025-11-21T00:35:11.338000+00:00,9851,,1274,18,1.0
2025-11-21T00:35:21.254000+00:00,9851,,1274,4,1.0
2025-11-21T00:35:27.803000+00:00,9851,,1274,14,1.0
2025-11-21T00:36:43.378000+00:00,9851,,1274,1,1.0
2025-11-21T00:37:11.775000+00:00,9851,,1274,81,1.0
2025-11-21T00:37:13.353000+00:00,9851,,1274,63,1.0
2025-11-21T00:46:59.562000+00:00,9851,591.4,1274,23,4.0
2025-11-21T00:48:51.113000+00:00,9851,30.8,1274,6,11.0
2025-11-21T00:51:37.620000+00:00,9851,33.2,1274,30,12.0
2025-11-21T00:52:18.002000+00:00,9851,41.3,1274,4,10.0
2025-11-21T00:59:13.641000+00:00,9851,642.5,1274,27,10.0
2025-11-21T00:59:26.752000+00:00,9851,343.2,1274,55,13.0
2025-11-21T00:59:36.029000+00:00,9851,422.9,1274,16,13.0
2025-11-21T00:59:42.066000+00:00,9851,428.3,1274,44,11.0
2025-11-21T01:00:38.617000+00:00,9851,619.7,1274,87,12.0
2025-11-21T01:00:41.578000+00:00,9851,370.2,1274,18,11.0
2025-11-21T01:00:58.400000+00:00,9851,292.9,1274,6,15.0
2025-11-21T01:01:04.690000+00:00,9851,464.8,1274,43,13.0
2025-11-21T01:01:08.815000+00:00,9851,395.9,1274,31,14.0
2025-11-21T01:01:45.007000+00:00,9851,474.8,1274,14,11.0
2025-11-21T01:01:58.679000+00:00,9851,276.5,1274,63,12.0
2025-11-21T01:02:47.437000+00:00,9851,486.4,1274,10,14.0
2025-11-21T01:03:11.461000+00:00,9851,376.5,1274,30,15.0
2025-11-21T01:04:09.956000+00:00,9851,326.7,1274,12,16.0
2025-11-21T01:06:53.515000+00:00,9851,709.1,1274,5,13.0
2025-11-21T01:07:02.862000+00:00,9851,606.1,1274,1,12.0
2025-11-21T01:09:01.766000+00:00,9851,512.3,1274,22,17.0
2025-11-21T01:12:56.979000+00:00,9851,751.1,1274,4,15.0
2025-11-21T01:15:13.976000+00:00,9851,36.9,1274,55,22.0
2025-11-21T01:15:22.964000+00:00,9851,570.0,1274,23,14.0
2025-11-21T01:16:33.207000+00:00,9851,330.7,1274,6,21.0
2025-11-21T01:17:02.127000+00:00,9851,622.2,1274,81,18.0
2025-11-21T01:18:59.749000+00:00,9851,246.6,1274,12,22.0
2025-11-21T01:19:07.949000+00:00,9851,300.2,1274,1,16.0
2025-11-21T01:19:11.902000+00:00,9851,346.2,1274,30,21.0
2025-11-21T01:19:30.904000+00:00,9851,233.1,1274,31,22.0
2025-11-21T01:19:37.492000+00:00,9851,540.2,1274,14,16.0
2025-11-21T01:19:49.996000+00:00,9851,256.4,1274,87,20.0
2025-11-21T01:19:57.978000+00:00,9851,544.4,1274,63,17.0
2025-11-21T01:20:31.845000+00:00,9851,416.5,1274,27,18.0
2025-11-21T01:21:09.555000+00:00,9851,301.3,1274,43,21.0
2025-11-21T01:21:48.819000+00:00,9851,314.1,1274,18,19.0
2025-11-21T01:23:18.650000+00:00,9851,342.0,1274,16,23.0
2025-11-21T01:23:53.962000+00:00,9851,479.4,1274,10,21.0
2025-11-21T01:23:55.822000+00:00,9851,227.3,1274,5,20.0
2025-11-21T01:25:42.224000+00:00,9851,352.4,1274,44,22.0
2025-11-21T01:28:50.978000+00:00,9851,293.9,1274,22,25.0
2025-11-21T04:05:22.854000+00:00,9852,,1274,10,1.0
2025-11-21T04:05:34.461000+00:00,9852,,1274,63,1.0
2025-11-21T04:05:42.321000+00:00,9852,,1274,43,1.0
2025-11-21T04:05:56.084000+00:00,9852,,1274,31,1.0
2025-11-21T04:06:01.718000+00:00,9852,,1274,30,1.0
2025-11-21T04:06:05.621000+00:00,9852,,1274,87,1.0
2025-11-21T04:06:08.031000+00:00,9852,,1274,6,1.0
2025-11-21T04:06:54.937000+00:00,9852,,1274,44,1.0
2025-11-21T04:07:19.592000+00:00,9852,,1274,12,1.0
2025-11-21T04:07:34.887000+00:00,9852,,1274,23,1.0
2025-11-21T04:07:59.638000+00:00,9852,,1274,1,1.0
2025-11-21T04:08:13.531000+00:00,9852,,1274,22,1.0
2025-11-21T04:08:42.337000+00:00,9852,,1274,16,1.0
2025-11-21T04:11:35.992000+00:00,9852,,1274,5,1.0
2025-11-21T04:11:47.638000+00:00,9852,,1274,81,1.0
2025-11-21T04:11:51.444000+00:00,9852,,1274,14,1.0
2025-11-21T04:11:56.446000+00:00,9852,,1274,55,1.0
2025-11-21T04:12:02.241000+00:00,9852,,1274,27,1.0
2025-11-21T04:12:11.256000+00:00,9852,,1274,18,1.0
2025-11-21T04:14:11.053000+00:00,9852,,1274,4,1.0
2025-11-21T04:26:34.079000+00:00,9852,261.2,1274,30,10.0
2025-11-21T04:27:09.041000+00:00,9852,284.7,1274,6,10.0
2025-11-21T04:29:30.188000+00:00,9852,227.1,1274,23,11.0
2025-11-21T04:30:09.797000+00:00,9852,174.2,1274,18,9.0
2025-11-21T04:30:15.101000+00:00,9852,294.8,1274,81,8.0
2025-11-21T04:30:37.202000+00:00,9852,321.5,1274,87,11.0
2025-11-21T04:30:57.859000+00:00,9852,22.5,1274,55,11.0
2025-11-21T04:31:30.032000+00:00,9852,250.5,1274,63,13.0
2025-11-21T04:31:51.315000+00:00,9852,225.5,1274,16,12.0
2025-11-21T04:31:55.760000+00:00,9852,198.5,1274,43,13.0
2025-11-21T04:32:03.592000+00:00,9852,285.7,1274,10,13.0
2025-11-21T04:32:10.527000+00:00,9852,320.8,1274,22,11.0
2025-11-21T04:32:14.637000+00:00,9852,376.2,1274,14,9.0
2025-11-21T04:32:18.170000+00:00,9852,250.6,1274,5,10.0
2025-11-21T04:32:21.244000+00:00,9852,34.9,1274,30,13.0
2025-11-21T04:32:30.614000+00:00,9852,353.6,1274,44,12.0
2025-11-21T04:32:41.070000+00:00,9852,411.9,1274,1,11.0
2025-11-21T04:33:25.437000+00:00,9852,126.5,1274,12,14.0
2025-11-21T04:33:34.705000+00:00,9852,249.2,1274,4,9.0
2025-11-21T04:33:44.481000+00:00,9852,323.3,1274,27,10.0
2025-11-21T04:34:33.660000+00:00,9852,326.1,1274,31,14.0
2025-11-21T04:54:02.964000+00:00,9852,1541.7,1274,27,13.0
2025-11-21T04:54:04.975000+00:00,9852,1557.3,1274,5,14.0
2025-11-21T04:54:07.296000+00:00,9852,1704.2,1274,23,16.0
2025-11-21T04:54:09.095000+00:00,9852,1413.7,1274,55,15.0
2025-11-21T04:54:13.620000+00:00,9852,1065.4,1274,30,15.0
2025-11-21T04:54:16.280000+00:00,9852,1618.4,1274,10,17.0
2025-11-21T04:54:20.204000+00:00,9852,1062.1,1274,6,15.0
2025-11-21T04:54:25.590000+00:00,9852,1548.3,1274,43,17.0
2025-11-21T04:54:32.465000+00:00,9852,1713.8,1274,14,13.0
2025-11-21T04:54:37.322000+00:00,9852,1641.7,1274,18,14.0
2025-11-21T04:54:43.624000+00:00,9852,1734.5,1274,1,15.0
2025-11-21T04:54:46.549000+00:00,9852,1600.9,1274,16,16.0
2025-11-21T04:54:49.602000+00:00,9852,1680.0,1274,22,15.0
2025-11-21T04:54:55.992000+00:00,9852,1530.4,1274,4,12.0
2025-11-21T04:55:00.270000+00:00,9852,1703.2,1274,44,16.0
2025-11-21T04:55:02.841000+00:00,9852,1663.2,1274,63,17.0
2025-11-21T04:55:06.693000+00:00,9852,1427.7,1274,12,17.0
2025-11-21T04:55:10.095000+00:00,9852,1562.4,1274,31,17.0
2025-11-21T04:55:26.804000+00:00,9852,1811.1,1274,87,16.0
2025-11-21T04:55:43.048000+00:00,9852,1822.8,1274,81,12.0
2025-11-22T00:31:00.308000+00:00,9853,,1274,81,1.0
2025-11-22T00:31:13.012000+00:00,9853,,1274,44,1.0
2025-11-22T00:31:26.378000+00:00,9853,,1274,87,1.0
2025-11-22T00:33:41.254000+00:00,9853,,1274,31,1.0
2025-11-22T00:34:57.572000+00:00,9853,,1274,4,1.0
2025-11-22T00:35:40.867000+00:00,9853,,1274,1,1.0
2025-11-22T00:35:45.470000+00:00,9853,,1274,14,1.0
2025-11-22T00:35:52.216000+00:00,9853,,1274,22,1.0
2025-11-22T00:37:46.388000+00:00,9853,,1274,30,1.0
2025-11-22T00:37:56.533000+00:00,9853,,1274,6,1.0
2025-11-22T00:38:05.007000+00:00,9853,,1274,55,1.0
2025-11-22T00:38:26.323000+00:00,9853,,1274,23,1.0
2025-11-22T00:40:20.069000+00:00,9853,,1274,16,1.0
2025-11-22T00:42:59.640000+00:00,9853,,1274,12,1.0
2025-11-22T00:43:41.199000+00:00,9853,,1274,63,1.0
2025-11-22T00:50:53.730000+00:00,9853,1038.4,1274,87,2.0
2025-11-22T00:53:47.733000+00:00,9853,,1274,18,1.0
2025-11-22T00:57:57.934000+00:00,9853,256.7,1274,4,10.0
2025-11-22T01:01:51.045000+00:00,9853,,1274,43,1.0
2025-11-22T01:02:06.242000+00:00,9853,497.6,1274,81,12.0
2025-11-22T01:02:11.057000+00:00,9853,353.7,1274,44,14.0
2025-11-22T01:02:31.420000+00:00,9853,748.8,1274,22,8.0
2025-11-22T01:02:51.217000+00:00,9853,177.7,1274,16,11.0
2025-11-22T01:03:16.364000+00:00,9853,,1274,5,1.0
2025-11-22T01:03:30.039000+00:00,9853,410.9,1274,6,10.0
2025-11-22T01:03:37.137000+00:00,9853,491.5,1274,30,10.0
2025-11-22T01:03:50.774000+00:00,9853,294.9,1274,1,13.0
2025-11-22T01:06:06.255000+00:00,9853,32.9,1274,43,3.0
2025-11-22T01:06:33.174000+00:00,9853,581.9,1274,87,5.0
2025-11-22T01:07:48.656000+00:00,9853,908.8,1274,31,11.0
2025-11-22T01:08:39.291000+00:00,9853,830.9,1274,55,9.0
2025-11-22T01:08:41.346000+00:00,9853,619.9,1274,63,8.0
2025-11-22T01:08:49.897000+00:00,9853,440.2,1274,12,10.0
2025-11-22T01:09:01.209000+00:00,9853,998.0,1274,23,8.0
2025-11-22T01:11:36.547000+00:00,9853,487.3,1274,4,13.0
2025-11-22T01:11:46.284000+00:00,9853,,1274,10,1.0
2025-11-22T01:12:15.785000+00:00,9853,,1274,27,1.0
2025-11-22T01:12:51.977000+00:00,9853,1026.5,1274,18,2.0
2025-11-22T01:14:21.769000+00:00,9853,2082.6,1274,14,3.0
2025-11-22T01:15:49.123000+00:00,9853,337.3,1274,81,16.0
2025-11-22T01:16:49.677000+00:00,9853,119.0,1274,5,7.0
2025-11-22T01:20:23.543000+00:00,9853,129.0,1274,30,18.0
2025-11-22T01:20:40.822000+00:00,9853,140.7,1274,43,10.0
2025-11-22T01:21:27.199000+00:00,9853,96.2,1274,6,19.0
2025-11-22T01:21:47.679000+00:00,9853,24.3,1274,23,15.0
2025-11-22T01:21:58.388000+00:00,9853,164.1,1274,87,12.0
2025-11-22T01:22:00.327000+00:00,9853,26.8,1274,55,16.0
2025-11-22T01:22:01.798000+00:00,9853,236.5,1274,44,23.0
2025-11-22T01:22:22.431000+00:00,9853,169.5,1274,1,22.0
2025-11-22T01:22:54.025000+00:00,9853,136.7,1274,16,21.0
2025-11-22T01:23:08.184000+00:00,9853,22.8,1274,63,16.0
2025-11-22T01:23:54.779000+00:00,9853,122.3,1274,31,19.0
2025-11-22T01:24:01.158000+00:00,9853,23.2,1274,12,18.0
2025-11-22T01:24:15.285000+00:00,9853,22.6,1274,18,8.0
2025-11-22T01:24:29.898000+00:00,9853,150.8,1274,22,19.0
2025-11-22T01:27:19.048000+00:00,9853,159.0,1274,27,8.0
2025-11-22T04:00:03.826000+00:00,9854,,1274,14,1.0
2025-11-22T04:00:07.435000+00:00,9854,,1274,18,1.0
2025-11-22T04:00:10.273000+00:00,9854,,1274,10,1.0
2025-11-22T04:00:12.516000+00:00,9854,,1274,87,1.0
2025-11-22T04:00:17.439000+00:00,9854,,1274,31,1.0
2025-11-22T04:00:24.429000+00:00,9854,,1274,43,1.0
2025-11-22T04:00:29.196000+00:00,9854,,1274,44,1.0
2025-11-22T04:00:31.085000+00:00,9854,,1274,23,1.0
2025-11-22T04:00:37.053000+00:00,9854,,1274,16,1.0
2025-11-22T04:00:40.971000+00:00,9854,,1274,6,1.0
2025-11-22T04:00:48.126000+00:00,9854,,1274,30,1.0
2025-11-22T04:00:56.047000+00:00,9854,,1274,4,1.0
2025-11-22T04:01:02.110000+00:00,9854,,1274,22,1.0
2025-11-22T04:01:03.974000+00:00,9854,,1274,5,1.0
2025-11-22T04:01:14.255000+00:00,9854,,1274,55,1.0
2025-11-22T04:01:16.157000+00:00,9854,,1274,27,1.0
2025-11-22T04:01:22.908000+00:00,9854,,1274,63,1.0
2025-11-22T04:01:24.759000+00:00,9854,,1274,12,1.0
2025-11-22T04:01:27.671000+00:00,9854,,1274,1,1.0
2025-11-22T04:02:14.953000+00:00,9854,,1274,81,1.0
2025-11-22T04:03:10.036000+00:00,9854,26.9,1274,87,2.0
2025-11-22T04:03:14.874000+00:00,9854,38.4,1274,10,2.0
2025-11-22T04:03:18.447000+00:00,9854,31.5,1274,31,2.0
2025-11-22T04:03:25.253000+00:00,9854,30.3,1274,43,2.0
2025-11-22T04:03:47.877000+00:00,9854,26.4,1274,30,2.0
2025-11-22T04:03:56.673000+00:00,9854,25.5,1274,6,2.0
2025-11-22T04:04:00.771000+00:00,9854,27.3,1274,4,2.0
